ID,keyPressed,keyState,timestamp
0,t,DOWN,2017-05-15 13:11:30.318
1,t,UP,2017-05-15 13:11:30.965
2,h,DOWN,2017-05-15 13:11:30.966
3,h,UP,2017-05-15 13:11:31.226
4,i,DOWN,2017-05-15 13:11:31.227
5,i,UP,2017-05-15 13:11:31.228
6,s,DOWN,2017-05-15 13:11:31.563
7,s,UP,2017-05-15 13:11:31.620
8, ,DOWN,2017-05-15 13:11:32.157
9, ,UP,2017-05-15 13:11:32.211
10,i,DOWN,2017-05-15 13:11:33.215
11,i,UP,2017-05-15 13:11:33.264
12,s,DOWN,2017-05-15 13:11:33.665
13,s,UP,2017-05-15 13:11:33.697
14, ,DOWN,2017-05-15 13:11:35.037
15, ,UP,2017-05-15 13:11:35.082
16,a,DOWN,2017-05-15 13:11:35.471
17,a,UP,2017-05-15 13:11:35.520
18, ,DOWN,2017-05-15 13:11:36.025
19, ,UP,2017-05-15 13:11:36.076
20,t,DOWN,2017-05-15 13:11:36.506
21,t,UP,2017-05-15 13:11:36.564
22,e,DOWN,2017-05-15 13:11:36.860
23,e,UP,2017-05-15 13:11:36.924
24,s,DOWN,2017-05-15 13:11:37.044
25,s,UP,2017-05-15 13:11:37.093
26,t,DOWN,2017-05-15 13:11:37.333
27,t,UP,2017-05-15 13:11:37.373
28, ,DOWN,2017-05-15 13:11:38.307
29, ,UP,2017-05-15 13:11:38.350
30,t,DOWN,2017-05-15 13:11:40.129
31,t,UP,2017-05-15 13:11:40.192
32,o,DOWN,2017-05-15 13:11:40.737
33,o,UP,2017-05-15 13:11:40.802
34, ,DOWN,2017-05-15 13:11:41.114
35, ,UP,2017-05-15 13:11:41.189
36,s,DOWN,2017-05-15 13:11:41.604
37,s,UP,2017-05-15 13:11:41.709
38,e,DOWN,2017-05-15 13:11:41.941
39,e,UP,2017-05-15 13:11:41.997
40,e,DOWN,2017-05-15 13:11:42.109
41,e,UP,2017-05-15 13:11:42.158
42, ,DOWN,2017-05-15 13:11:42.583
43, ,UP,2017-05-15 13:11:42.668
44,t,DOWN,2017-05-15 13:11:43.766
45,t,UP,2017-05-15 13:11:43.807
46,h,DOWN,2017-05-15 13:11:44.030
47,h,UP,2017-05-15 13:11:44.095
48,e,DOWN,2017-05-15 13:11:44.408
49,e,UP,2017-05-15 13:11:44.456
50, ,DOWN,2017-05-15 13:11:44.746
51, ,UP,2017-05-15 13:11:44.814
52,w,DOWN,2017-05-15 13:11:45.187
53,w,UP,2017-05-15 13:11:45.253
54,o,DOWN,2017-05-15 13:11:45.678
55,o,UP,2017-05-15 13:11:45.726
56,r,DOWN,2017-05-15 13:11:46.175
57,r,UP,2017-05-15 13:11:46.234
58,d,DOWN,2017-05-15 13:11:46.448
59,d,UP,2017-05-15 13:11:46.514
60,s,DOWN,2017-05-15 13:11:46.705
61,s,UP,2017-05-15 13:11:46.762
62,OTHER,DOWN,2017-05-15 13:11:48.666
63,OTHER,UP,2017-05-15 13:11:48.755
64,OTHER,DOWN,2017-05-15 13:11:48.867
65,OTHER,UP,2017-05-15 13:11:48.915
66,OTHER,DOWN,2017-05-15 13:11:49.027
67,OTHER,UP,2017-05-15 13:11:49.075
68,OTHER,DOWN,2017-05-15 13:11:49.187
69,OTHER,UP,2017-05-15 13:11:49.235
70,OTHER,DOWN,2017-05-15 13:11:49.347
71,OTHER,UP,2017-05-15 13:11:49.404
72,OTHER,DOWN,2017-05-15 13:11:49.532
73,OTHER,UP,2017-05-15 13:11:49.582
74,OTHER,DOWN,2017-05-15 13:11:49.756
75,OTHER,UP,2017-05-15 13:11:49.822
76,OTHER,DOWN,2017-05-15 13:11:49.964
77,OTHER,UP,2017-05-15 13:11:50.006
78,OTHER,DOWN,2017-05-15 13:11:50.109
79,OTHER,UP,2017-05-15 13:11:50.158
80,i,DOWN,2017-05-15 13:11:50.945
81,i,UP,2017-05-15 13:11:51.003
82,f,DOWN,2017-05-15 13:11:51.483
83,f,UP,2017-05-15 13:11:51.555
84, ,DOWN,2017-05-15 13:11:51.787
85, ,UP,2017-05-15 13:11:51.848
86,t,DOWN,2017-05-15 13:11:52.182
87,t,UP,2017-05-15 13:11:52.246
88,h,DOWN,2017-05-15 13:11:52.421
89,h,UP,2017-05-15 13:11:52.478
90,e,DOWN,2017-05-15 13:11:52.799
91,e,UP,2017-05-15 13:11:52.856
92, ,DOWN,2017-05-15 13:11:53.121
93, ,UP,2017-05-15 13:11:53.178
94,q,DOWN,2017-05-15 13:11:53.634
95,q,UP,2017-05-15 13:11:53.687
96,OTHER,DOWN,2017-05-15 13:11:54.548
97,OTHER,UP,2017-05-15 13:11:54.590
98,w,DOWN,2017-05-15 13:11:55.095
99,w,UP,2017-05-15 13:11:55.168
100,o,DOWN,2017-05-15 13:11:55.831
101,o,UP,2017-05-15 13:11:55.873
102,r,DOWN,2017-05-15 13:11:56.386
103,r,UP,2017-05-15 13:11:56.466
104,d,DOWN,2017-05-15 13:11:56.618
105,d,UP,2017-05-15 13:11:56.691
106,s,DOWN,2017-05-15 13:11:56.834
107,s,UP,2017-05-15 13:11:56.875
108, ,DOWN,2017-05-15 13:11:57.156
109, ,UP,2017-05-15 13:11:57.257
110,q,DOWN,2017-05-15 13:11:57.686
111,q,UP,2017-05-15 13:11:57.759
112,OTHER,DOWN,2017-05-15 13:11:58.646
113,OTHER,UP,2017-05-15 13:11:58.695
114,a,DOWN,2017-05-15 13:11:59.269
115,a,UP,2017-05-15 13:11:59.326
116,r,DOWN,2017-05-15 13:11:59.557
117,r,UP,2017-05-15 13:11:59.638
118,e,DOWN,2017-05-15 13:11:59.757
119,e,UP,2017-05-15 13:11:59.798
120,OTHER,DOWN,2017-05-15 13:12:01.568
121,OTHER,UP,2017-05-15 13:12:01.657
122,OTHER,DOWN,2017-05-15 13:12:01.784
123,OTHER,UP,2017-05-15 13:12:01.833
124,OTHER,DOWN,2017-05-15 13:12:01.961
125,OTHER,UP,2017-05-15 13:12:02.009
126,t,DOWN,2017-05-15 13:12:02.673
127,t,UP,2017-05-15 13:12:02.722
128,h,DOWN,2017-05-15 13:12:02.905
129,h,UP,2017-05-15 13:12:02.963
130,a,DOWN,2017-05-15 13:12:03.243
131,a,UP,2017-05-15 13:12:03.301
132,t,DOWN,2017-05-15 13:12:03.613
133,t,UP,2017-05-15 13:12:03.654
134, ,DOWN,2017-05-15 13:12:03.959
135, ,UP,2017-05-15 13:12:04.028
136,i,DOWN,2017-05-15 13:12:04.489
137,i,UP,2017-05-15 13:12:04.555
138, ,DOWN,2017-05-15 13:12:04.754
139, ,UP,2017-05-15 13:12:04.836
140,t,DOWN,2017-05-15 13:12:05.276
141,t,UP,2017-05-15 13:12:05.333
142,y,DOWN,2017-05-15 13:12:05.468
143,y,UP,2017-05-15 13:12:05.517
144,p,DOWN,2017-05-15 13:12:06.090
145,p,UP,2017-05-15 13:12:06.124
146,e,DOWN,2017-05-15 13:12:06.572
147,e,UP,2017-05-15 13:12:06.642
148, ,DOWN,2017-05-15 13:12:06.958
149, ,UP,2017-05-15 13:12:07.026
150,a,DOWN,2017-05-15 13:12:07.408
151,a,UP,2017-05-15 13:12:07.481
152,r,DOWN,2017-05-15 13:12:07.696
153,r,UP,2017-05-15 13:12:07.784
154,r,UP,2017-05-15 13:12:07.786
155,e,DOWN,2017-05-15 13:12:07.786
156,e,UP,2017-05-15 13:12:07.788
157,e,DOWN,2017-05-15 13:12:07.904
158,e,UP,2017-05-15 13:12:07.962
159, ,DOWN,2017-05-15 13:12:08.298
160, ,UP,2017-05-15 13:12:08.374
161,u,DOWN,2017-05-15 13:12:08.733
162,u,UP,2017-05-15 13:12:08.805
163,OTHER,DOWN,2017-05-15 13:12:11.049
164,OTHER,UP,2017-05-15 13:12:11.106
165,OTHER,DOWN,2017-05-15 13:12:11.225
166,OTHER,UP,2017-05-15 13:12:11.274
167,OTHER,DOWN,2017-05-15 13:12:11.378
168,OTHER,UP,2017-05-15 13:12:11.426
169, ,DOWN,2017-05-15 13:12:12.033
170, ,UP,2017-05-15 13:12:12.108
171,u,DOWN,2017-05-15 13:12:12.572
172,u,UP,2017-05-15 13:12:12.653
173,n,DOWN,2017-05-15 13:12:12.860
174,n,UP,2017-05-15 13:12:12.925
175,i,DOWN,2017-05-15 13:12:13.189
176,i,UP,2017-05-15 13:12:13.231
177,q,DOWN,2017-05-15 13:12:13.631
178,q,UP,2017-05-15 13:12:13.688
179,u,DOWN,2017-05-15 13:12:14.097
180,u,UP,2017-05-15 13:12:14.163
181,e,DOWN,2017-05-15 13:12:14.523
182,e,UP,2017-05-15 13:12:14.559
183, ,DOWN,2017-05-15 13:12:14.916
184, ,UP,2017-05-15 13:12:14.993
185,t,DOWN,2017-05-15 13:12:15.374
186,t,UP,2017-05-15 13:12:15.439
187,o,DOWN,2017-05-15 13:12:16.407
188,o,UP,2017-05-15 13:12:16.488
189, ,DOWN,2017-05-15 13:12:16.849
190, ,UP,2017-05-15 13:12:16.933
191,m,DOWN,2017-05-15 13:12:17.137
192,m,UP,2017-05-15 13:12:17.171
193,e,DOWN,2017-05-15 13:12:17.603
194,e,UP,2017-05-15 13:12:17.677
195,.,DOWN,2017-05-15 13:12:18.352
196,.,UP,2017-05-15 13:12:18.403
197, ,DOWN,2017-05-15 13:12:18.714
198, ,UP,2017-05-15 13:12:18.764
199,t,DOWN,2017-05-15 13:12:20.183
200,t,UP,2017-05-15 13:12:20.238
201,h,DOWN,2017-05-15 13:12:20.486
202,h,UP,2017-05-15 13:12:20.559
203,e,DOWN,2017-05-15 13:12:20.823
204,e,UP,2017-05-15 13:12:20.904
205,r,DOWN,2017-05-15 13:12:21.015
206,r,UP,2017-05-15 13:12:21.096
207,e,DOWN,2017-05-15 13:12:21.183
208,e,UP,2017-05-15 13:12:21.233
209, ,DOWN,2017-05-15 13:12:21.424
210, ,UP,2017-05-15 13:12:21.491
211,a,DOWN,2017-05-15 13:12:21.849
212,a,UP,2017-05-15 13:12:21.930
213,e,DOWN,2017-05-15 13:12:22.114
214,e,UP,2017-05-15 13:12:22.186
215,e,DOWN,2017-05-15 13:12:22.298
