ID,keyPressed,keyState,timestamp,userID
0,t,DOWN,2017-05-15 12:17:03.010,52
1,t,UP,2017-05-15 12:17:03.119,52
2,h,DOWN,2017-05-15 12:17:03.244,52
3,i,DOWN,2017-05-15 12:17:03.306,52
4,h,UP,2017-05-15 12:17:03.384,52
5,i,UP,2017-05-15 12:17:03.447,52
6,s,DOWN,2017-05-15 12:17:04.305,52
7,s,UP,2017-05-15 12:17:04.414,52
8,SPACE,DOWN,2017-05-15 12:17:04.476,52
9,SPACE,UP,2017-05-15 12:17:04.539,52
10,i,DOWN,2017-05-15 12:17:04.648,52
11,i,UP,2017-05-15 12:17:04.757,52
12,s,DOWN,2017-05-15 12:17:04.897,52
13,s,UP,2017-05-15 12:17:04.991,52
14,SPACE,DOWN,2017-05-15 12:17:05.053,52
15,SPACE,UP,2017-05-15 12:17:05.131,52
16,a,DOWN,2017-05-15 12:17:05.194,52
17,a,UP,2017-05-15 12:17:05.272,52
18,SPACE,DOWN,2017-05-15 12:17:05.334,52
19,SPACE,UP,2017-05-15 12:17:05.412,52
20,t,DOWN,2017-05-15 12:17:05.475,52
21,t,UP,2017-05-15 12:17:05.553,52
22,e,DOWN,2017-05-15 12:17:05.615,52
23,e,UP,2017-05-15 12:17:05.677,52
24,s,DOWN,2017-05-15 12:17:06.036,52
25,t,DOWN,2017-05-15 12:17:06.192,52
26,s,UP,2017-05-15 12:17:06.270,52
27,t,UP,2017-05-15 12:17:06.333,52
28,SPACE,DOWN,2017-05-15 12:17:06.395,52
29,SPACE,UP,2017-05-15 12:17:06.489,52
30,t,DOWN,2017-05-15 12:17:06.691,52
31,t,UP,2017-05-15 12:17:06.769,52
32,o,DOWN,2017-05-15 12:17:06.910,52
33,o,UP,2017-05-15 12:17:06.988,52
34,SPACE,DOWN,2017-05-15 12:17:07.050,52
35,SPACE,UP,2017-05-15 12:17:07.128,52
36,s,DOWN,2017-05-15 12:17:07.222,52
37,s,UP,2017-05-15 12:17:07.300,52
38,e,DOWN,2017-05-15 12:17:07.378,52
39,e,UP,2017-05-15 12:17:07.440,52
40,e,DOWN,2017-05-15 12:17:07.503,52
41,e,UP,2017-05-15 12:17:07.581,52
42,SPACE,DOWN,2017-05-15 12:17:07.643,52
43,SPACE,UP,2017-05-15 12:17:07.721,52
44,i,DOWN,2017-05-15 12:17:07.799,52
45,i,UP,2017-05-15 12:17:07.971,52
46,f,DOWN,2017-05-15 12:17:08.049,52
47,f,UP,2017-05-15 12:17:08.111,52
48,SPACE,DOWN,2017-05-15 12:17:08.173,52
49,SPACE,UP,2017-05-15 12:17:08.251,52
50,t,DOWN,2017-05-15 12:17:08.329,52
51,t,UP,2017-05-15 12:17:08.392,52
52,h,DOWN,2017-05-15 12:17:08.470,52
53,h,UP,2017-05-15 12:17:08.532,52
54,e,DOWN,2017-05-15 12:17:08.610,52
55,SPACE,DOWN,2017-05-15 12:17:08.673,52
56,e,UP,2017-05-15 12:17:08.735,52
57,SPACE,UP,2017-05-15 12:17:08.813,52
58,w,DOWN,2017-05-15 12:17:08.985,52
59,w,UP,2017-05-15 12:17:09.063,52
60,o,DOWN,2017-05-15 12:17:09.125,52
61,o,UP,2017-05-15 12:17:09.203,52
62,r,DOWN,2017-05-15 12:17:09.328,52
63,r,UP,2017-05-15 12:17:09.390,52
64,d,DOWN,2017-05-15 12:17:09.453,52
65,s,DOWN,2017-05-15 12:17:09.531,52
66,d,UP,2017-05-15 12:17:09.593,52
