ID,keyPressed,keyState,timestamp
0,t,DOWN,2017-05-15 16:03:18.099
1,t,UP,2017-05-15 16:03:18.214
2,h,DOWN,2017-05-15 16:03:18.336
3,h,UP,2017-05-15 16:03:18.636
4,i,DOWN,2017-05-15 16:03:18.636
5,i,UP,2017-05-15 16:03:18.749
6,s,DOWN,2017-05-15 16:03:18.843
7,s,UP,2017-05-15 16:03:18.951
8, ,DOWN,2017-05-15 16:03:19.114
9, ,UP,2017-05-15 16:03:19.235
10,i,DOWN,2017-05-15 16:03:19.885
11,i,UP,2017-05-15 16:03:20.003
12,s,DOWN,2017-05-15 16:03:20.111
13,s,UP,2017-05-15 16:03:20.232
14, ,DOWN,2017-05-15 16:03:20.376
15, ,UP,2017-05-15 16:03:20.509
16,a,DOWN,2017-05-15 16:03:20.684
17,a,UP,2017-05-15 16:03:20.822
18, ,DOWN,2017-05-15 16:03:20.982
19, ,UP,2017-05-15 16:03:21.097
20,t,DOWN,2017-05-15 16:03:21.672
21,t,UP,2017-05-15 16:03:21.786
22,e,DOWN,2017-05-15 16:03:21.969
23,e,UP,2017-05-15 16:03:22.024
24,s,DOWN,2017-05-15 16:03:22.200
25,s,UP,2017-05-15 16:03:22.289
26,t,DOWN,2017-05-15 16:03:22.472
27,t,UP,2017-05-15 16:03:22.581
28, ,DOWN,2017-05-15 16:03:22.801
29, ,UP,2017-05-15 16:03:22.950
30,t,DOWN,2017-05-15 16:03:23.104
31,t,UP,2017-05-15 16:03:23.222
32,o,DOWN,2017-05-15 16:03:23.474
33,o,UP,2017-05-15 16:03:23.598
34, ,DOWN,2017-05-15 16:03:23.873
35, ,UP,2017-05-15 16:03:23.978
36,s,DOWN,2017-05-15 16:03:24.388
37,s,UP,2017-05-15 16:03:24.466
38,e,DOWN,2017-05-15 16:03:24.613
39,e,UP,2017-05-15 16:03:24.729
40,e,DOWN,2017-05-15 16:03:24.819
41,e,UP,2017-05-15 16:03:24.896
42, ,DOWN,2017-05-15 16:03:25.165
43, ,UP,2017-05-15 16:03:25.290
44,i,DOWN,2017-05-15 16:03:25.517
45,i,UP,2017-05-15 16:03:25.623
46,f,DOWN,2017-05-15 16:03:25.864
47,f,UP,2017-05-15 16:03:25.977
48, ,DOWN,2017-05-15 16:03:26.041
49, ,UP,2017-05-15 16:03:26.157
50,t,DOWN,2017-05-15 16:03:26.349
51,t,UP,2017-05-15 16:03:26.462
52,h,DOWN,2017-05-15 16:03:26.582
53,h,UP,2017-05-15 16:03:26.703
54,e,DOWN,2017-05-15 16:03:26.773
55,e,UP,2017-05-15 16:03:26.895
56, ,DOWN,2017-05-15 16:03:27.011
57, ,UP,2017-05-15 16:03:27.143
58,w,DOWN,2017-05-15 16:03:27.415
59,w,UP,2017-05-15 16:03:27.518
60,o,DOWN,2017-05-15 16:03:27.613
61,o,UP,2017-05-15 16:03:27.742
62,r,DOWN,2017-05-15 16:03:27.984
63,r,UP,2017-05-15 16:03:28.119
64,d,DOWN,2017-05-15 16:03:28.269
65,d,UP,2017-05-15 16:03:28.339
66,s,DOWN,2017-05-15 16:03:28.490
67,s,UP,2017-05-15 16:03:28.597
68, ,DOWN,2017-05-15 16:03:28.898
69, ,UP,2017-05-15 16:03:29.047
70,t,DOWN,2017-05-15 16:03:29.828
71,t,UP,2017-05-15 16:03:29.922
72,h,DOWN,2017-05-15 16:03:30.068
73,h,UP,2017-05-15 16:03:30.183
74,a,DOWN,2017-05-15 16:03:30.222
75,a,UP,2017-05-15 16:03:30.377
76,t,DOWN,2017-05-15 16:03:30.453
77,t,UP,2017-05-15 16:03:30.575
78, ,DOWN,2017-05-15 16:03:30.870
79, ,UP,2017-05-15 16:03:30.996
80,i,DOWN,2017-05-15 16:03:31.704
81,i,UP,2017-05-15 16:03:31.809
82, ,DOWN,2017-05-15 16:03:32.170
83, ,UP,2017-05-15 16:03:32.306
84,t,DOWN,2017-05-15 16:03:33.635
85,t,UP,2017-05-15 16:03:33.721
86,y,DOWN,2017-05-15 16:03:33.851
87,y,UP,2017-05-15 16:03:33.925
88,p,DOWN,2017-05-15 16:03:34.214
89,p,UP,2017-05-15 16:03:34.357
90,e,DOWN,2017-05-15 16:03:34.518
91,e,UP,2017-05-15 16:03:34.649
92, ,DOWN,2017-05-15 16:03:34.839
93, ,UP,2017-05-15 16:03:34.977
94,a,DOWN,2017-05-15 16:03:35.152
95,a,UP,2017-05-15 16:03:35.267
96,r,DOWN,2017-05-15 16:03:35.429
97,r,UP,2017-05-15 16:03:35.545
98,e,DOWN,2017-05-15 16:03:35.668
99,e,UP,2017-05-15 16:03:35.762
100, ,DOWN,2017-05-15 16:03:36.001
101, ,UP,2017-05-15 16:03:36.091
102,u,DOWN,2017-05-15 16:03:36.335
103,u,UP,2017-05-15 16:03:36.442
104,n,DOWN,2017-05-15 16:03:36.581
105,n,UP,2017-05-15 16:03:36.689
106,i,DOWN,2017-05-15 16:03:36.802
107,i,UP,2017-05-15 16:03:36.935
108,q,DOWN,2017-05-15 16:03:37.092
109,q,UP,2017-05-15 16:03:37.239
110,u,DOWN,2017-05-15 16:03:37.347
111,u,UP,2017-05-15 16:03:37.444
112,e,DOWN,2017-05-15 16:03:37.655
113,e,UP,2017-05-15 16:03:37.777
114, ,DOWN,2017-05-15 16:03:38.026
115, ,UP,2017-05-15 16:03:38.173
116,t,DOWN,2017-05-15 16:03:38.617
117,t,UP,2017-05-15 16:03:38.703
118,o,DOWN,2017-05-15 16:03:38.886
119,o,UP,2017-05-15 16:03:39.013
120, ,DOWN,2017-05-15 16:03:39.199
121, ,UP,2017-05-15 16:03:39.324
122,m,DOWN,2017-05-15 16:03:39.462
123,m,UP,2017-05-15 16:03:39.581
124,e,DOWN,2017-05-15 16:03:39.763
125,e,UP,2017-05-15 16:03:39.870
126, ,DOWN,2017-05-15 16:03:40.086
127, ,UP,2017-05-15 16:03:40.198
128,OTHER,DOWN,2017-05-15 16:03:40.923
129,OTHER,UP,2017-05-15 16:03:41.068
130,.,DOWN,2017-05-15 16:03:41.990
131,.,UP,2017-05-15 16:03:42.110
132, ,DOWN,2017-05-15 16:03:42.519
133, ,UP,2017-05-15 16:03:42.635
134,t,DOWN,2017-05-15 16:03:42.986
135,t,UP,2017-05-15 16:03:43.081
136,h,DOWN,2017-05-15 16:03:43.194
137,h,UP,2017-05-15 16:03:43.302
138,e,DOWN,2017-05-15 16:03:43.523
139,e,UP,2017-05-15 16:03:43.617
140,r,DOWN,2017-05-15 16:03:43.748
141,r,UP,2017-05-15 16:03:43.837
142,e,DOWN,2017-05-15 16:03:43.945
143,e,UP,2017-05-15 16:03:44.045
144, ,DOWN,2017-05-15 16:03:44.292
145, ,UP,2017-05-15 16:03:44.471
146,a,DOWN,2017-05-15 16:03:44.583
147,a,UP,2017-05-15 16:03:44.714
148,r,DOWN,2017-05-15 16:03:44.795
149,r,UP,2017-05-15 16:03:44.911
150,e,DOWN,2017-05-15 16:03:45.035
151,e,UP,2017-05-15 16:03:45.124
152, ,DOWN,2017-05-15 16:03:45.348
153, ,UP,2017-05-15 16:03:45.454
154,t,DOWN,2017-05-15 16:03:45.685
155,t,UP,2017-05-15 16:03:45.802
156,w,DOWN,2017-05-15 16:03:45.964
157,w,UP,2017-05-15 16:03:46.087
158,o,DOWN,2017-05-15 16:03:46.368
159,o,UP,2017-05-15 16:03:46.480
160, ,DOWN,2017-05-15 16:03:46.792
161, ,UP,2017-05-15 16:03:46.920
162,s,DOWN,2017-05-15 16:03:47.329
163,s,UP,2017-05-15 16:03:47.442
164,e,DOWN,2017-05-15 16:03:47.646
165,e,UP,2017-05-15 16:03:47.758
166,n,DOWN,2017-05-15 16:03:47.844
167,n,UP,2017-05-15 16:03:47.981
168,t,DOWN,2017-05-15 16:03:48.348
169,t,UP,2017-05-15 16:03:48.505
170,e,DOWN,2017-05-15 16:03:48.678
171,e,UP,2017-05-15 16:03:48.802
172,n,DOWN,2017-05-15 16:03:49.151
173,n,UP,2017-05-15 16:03:49.290
174,c,DOWN,2017-05-15 16:03:49.481
175,c,UP,2017-05-15 16:03:49.598
176,e,DOWN,2017-05-15 16:03:49.804
177,e,UP,2017-05-15 16:03:49.922
178,s,DOWN,2017-05-15 16:03:50.081
179,s,UP,2017-05-15 16:03:50.195
180, ,DOWN,2017-05-15 16:03:50.488
181, ,UP,2017-05-15 16:03:50.619
182,i,DOWN,2017-05-15 16:03:51.233
183,i,UP,2017-05-15 16:03:51.329
184,n,DOWN,2017-05-15 16:03:51.502
185,n,UP,2017-05-15 16:03:51.604
186, ,DOWN,2017-05-15 16:03:51.709
187, ,UP,2017-05-15 16:03:51.845
188,t,DOWN,2017-05-15 16:03:52.384
189,t,UP,2017-05-15 16:03:52.492
190,h,DOWN,2017-05-15 16:03:52.609
191,h,UP,2017-05-15 16:03:52.729
192,i,DOWN,2017-05-15 16:03:52.872
193,i,UP,2017-05-15 16:03:53.029
194,s,DOWN,2017-05-15 16:03:53.120
195,s,UP,2017-05-15 16:03:53.259
196, ,DOWN,2017-05-15 16:03:53.412
197, ,UP,2017-05-15 16:03:53.529
198,d,DOWN,2017-05-15 16:03:54.116
199,d,UP,2017-05-15 16:03:54.242
200,a,DOWN,2017-05-15 16:03:54.371
201,a,UP,2017-05-15 16:03:54.494
202,t,DOWN,2017-05-15 16:03:54.585
203,t,UP,2017-05-15 16:03:54.713
204,a,DOWN,2017-05-15 16:03:54.771
205,a,UP,2017-05-15 16:03:54.910
206, ,DOWN,2017-05-15 16:03:55.107
207, ,UP,2017-05-15 16:03:55.253
208,s,DOWN,2017-05-15 16:03:55.500
209,s,UP,2017-05-15 16:03:55.594
210,a,DOWN,2017-05-15 16:03:55.741
211,a,UP,2017-05-15 16:03:55.857
212,m,DOWN,2017-05-15 16:03:56.153
213,m,UP,2017-05-15 16:03:56.239
214,p,DOWN,2017-05-15 16:03:56.501
215,p,UP,2017-05-15 16:03:56.605
216,l,DOWN,2017-05-15 16:03:56.725
217,l,UP,2017-05-15 16:03:56.796
218,e,DOWN,2017-05-15 16:03:57.076
219,e,UP,2017-05-15 16:03:57.200
220,.,DOWN,2017-05-15 16:03:57.724
221,.,UP,2017-05-15 16:03:57.821
222,"
",DOWN,2017-05-15 16:03:59.248
223,"
",UP,2017-05-15 16:03:59.360
224,t,DOWN,2017-05-15 16:04:11.543
225,t,UP,2017-05-15 16:04:11.643
226,g,DOWN,2017-05-15 16:04:11.777
227,g,UP,2017-05-15 16:04:11.882
228,h,DOWN,2017-05-15 16:04:11.882
229,h,UP,2017-05-15 16:04:11.888
230,i,DOWN,2017-05-15 16:04:12.024
231,i,UP,2017-05-15 16:04:12.170
232,s,DOWN,2017-05-15 16:04:12.200
233,s,UP,2017-05-15 16:04:12.363
234, ,DOWN,2017-05-15 16:04:12.492
235, ,UP,2017-05-15 16:04:12.601
236,i,DOWN,2017-05-15 16:04:15.088
237,i,UP,2017-05-15 16:04:15.196
238,s,DOWN,2017-05-15 16:04:15.331
239,s,UP,2017-05-15 16:04:15.483
240, ,DOWN,2017-05-15 16:04:15.560
241, ,UP,2017-05-15 16:04:15.715
242,a,DOWN,2017-05-15 16:04:15.864
243,a,UP,2017-05-15 16:04:16.009
244, ,DOWN,2017-05-15 16:04:16.161
245, ,UP,2017-05-15 16:04:16.273
246,t,DOWN,2017-05-15 16:04:16.540
247,t,UP,2017-05-15 16:04:16.669
248,e,DOWN,2017-05-15 16:04:16.811
249,e,UP,2017-05-15 16:04:16.924
250,s,DOWN,2017-05-15 16:04:17.056
251,s,UP,2017-05-15 16:04:17.165
252,t,DOWN,2017-05-15 16:04:17.322
253,t,UP,2017-05-15 16:04:17.439
254, ,DOWN,2017-05-15 16:04:17.610
255, ,UP,2017-05-15 16:04:17.757
256,t,DOWN,2017-05-15 16:04:17.922
257,t,UP,2017-05-15 16:04:18.050
258,o,DOWN,2017-05-15 16:04:18.235
259,o,UP,2017-05-15 16:04:18.384
260, ,DOWN,2017-05-15 16:04:18.594
261, ,UP,2017-05-15 16:04:18.726
262,s,DOWN,2017-05-15 16:04:18.944
263,s,UP,2017-05-15 16:04:19.038
264,e,DOWN,2017-05-15 16:04:19.179
265,e,UP,2017-05-15 16:04:19.291
266,e,DOWN,2017-05-15 16:04:19.354
267,e,UP,2017-05-15 16:04:19.478
268, ,DOWN,2017-05-15 16:04:19.704
269, ,UP,2017-05-15 16:04:19.818
270,i,DOWN,2017-05-15 16:04:20.038
271,i,UP,2017-05-15 16:04:20.159
272,f,DOWN,2017-05-15 16:04:20.376
273,f,UP,2017-05-15 16:04:20.486
274, ,DOWN,2017-05-15 16:04:20.668
275, ,UP,2017-05-15 16:04:20.841
276,t,DOWN,2017-05-15 16:04:23.460
277,t,UP,2017-05-15 16:04:23.554
278,h,DOWN,2017-05-15 16:04:23.700
279,h,UP,2017-05-15 16:04:23.819
280,e,DOWN,2017-05-15 16:04:24.019
281,e,UP,2017-05-15 16:04:24.161
282, ,DOWN,2017-05-15 16:04:24.250
283, ,UP,2017-05-15 16:04:24.402
284,w,DOWN,2017-05-15 16:04:25.405
285,w,UP,2017-05-15 16:04:25.524
286,o,DOWN,2017-05-15 16:04:25.622
287,o,UP,2017-05-15 16:04:25.744
288,r,DOWN,2017-05-15 16:04:26.026
289,r,UP,2017-05-15 16:04:26.155
290,d,DOWN,2017-05-15 16:04:26.285
291,d,UP,2017-05-15 16:04:26.401
292,s,DOWN,2017-05-15 16:04:26.528
293,s,UP,2017-05-15 16:04:26.639
294, ,DOWN,2017-05-15 16:04:26.851
295, ,UP,2017-05-15 16:04:27.008
296,t,DOWN,2017-05-15 16:04:27.182
