ID,keyPressed,keyState,timestamp,userID
0,t,DOWN,2017-05-16 10:17:35.698,58
1,t,UP,2017-05-16 10:17:35.885,58
2,h,DOWN,2017-05-16 10:17:36.368,58
3,i,DOWN,2017-05-16 10:17:36.493,58
4,h,UP,2017-05-16 10:17:36.571,58
5,s,DOWN,2017-05-16 10:17:36.649,58
6,i,UP,2017-05-16 10:17:36.712,58
7,s,UP,2017-05-16 10:17:36.868,58
8,SPACE,DOWN,2017-05-16 10:17:36.930,58
9,SPACE,UP,2017-05-16 10:17:36.992,58
10,i,DOWN,2017-05-16 10:17:37.070,58
11,i,UP,2017-05-16 10:17:37.133,58
12,s,DOWN,2017-05-16 10:17:37.289,58
13,s,UP,2017-05-16 10:17:37.367,58
14,SPACE,DOWN,2017-05-16 10:17:37.429,58
15,SPACE,UP,2017-05-16 10:17:37.538,58
16,a,DOWN,2017-05-16 10:17:37.616,58
17,a,UP,2017-05-16 10:17:37.726,58
18,SPACE,DOWN,2017-05-16 10:17:37.897,58
19,SPACE,UP,2017-05-16 10:17:37.960,58
20,t,DOWN,2017-05-16 10:17:38.459,58
21,t,UP,2017-05-16 10:17:38.552,58
22,e,DOWN,2017-05-16 10:17:38.630,58
23,e,UP,2017-05-16 10:17:38.693,58
24,s,DOWN,2017-05-16 10:17:38.755,58
25,s,UP,2017-05-16 10:17:38.896,58
26,t,DOWN,2017-05-16 10:17:38.974,58
27,t,UP,2017-05-16 10:17:39.036,58
28,SPACE,DOWN,2017-05-16 10:17:39.098,58
29,SPACE,UP,2017-05-16 10:17:39.161,58
30,t,DOWN,2017-05-16 10:17:40.456,58
31,t,UP,2017-05-16 10:17:40.518,58
32,o,DOWN,2017-05-16 10:17:40.596,58
33,o,UP,2017-05-16 10:17:40.658,58
34,SPACE,DOWN,2017-05-16 10:17:40.721,58
35,SPACE,UP,2017-05-16 10:17:40.846,58
36,s,DOWN,2017-05-16 10:17:40.924,58
37,s,UP,2017-05-16 10:17:40.986,58
38,r,DOWN,2017-05-16 10:17:41.048,58
39,r,UP,2017-05-16 10:17:41.126,58
40,BACKSPACE,DOWN,2017-05-16 10:17:41.688,58
41,BACKSPACE,UP,2017-05-16 10:17:41.828,58
42,e,DOWN,2017-05-16 10:17:41.984,58
43,e,UP,2017-05-16 10:17:42.047,58
44,e,DOWN,2017-05-16 10:17:42.156,58
45,e,UP,2017-05-16 10:17:42.234,58
46,SPACE,DOWN,2017-05-16 10:17:42.296,58
47,SPACE,UP,2017-05-16 10:17:42.359,58
