ID,keyPressed,keyState,timestamp
0,t,DOWN,2017-05-15 15:27:35.901
1,t,UP,2017-05-15 15:27:35.974
2,h,DOWN,2017-05-15 15:27:36.414
3,h,UP,2017-05-15 15:27:36.454
4,i,DOWN,2017-05-15 15:27:36.638
5,i,UP,2017-05-15 15:27:36.688
6,s,DOWN,2017-05-15 15:27:36.750
7,s,UP,2017-05-15 15:27:36.815
8, ,DOWN,2017-05-15 15:27:38.008
9, ,UP,2017-05-15 15:27:38.083
10,i,DOWN,2017-05-15 15:27:38.425
11,i,UP,2017-05-15 15:27:38.490
12,s,DOWN,2017-05-15 15:27:38.641
13,s,UP,2017-05-15 15:27:38.691
14, ,DOWN,2017-05-15 15:27:38.818
15, ,UP,2017-05-15 15:27:38.884
16,a,DOWN,2017-05-15 15:27:39.042
17,a,UP,2017-05-15 15:27:39.107
18, ,DOWN,2017-05-15 15:27:39.203
19, ,UP,2017-05-15 15:27:39.268
20,t,DOWN,2017-05-15 15:27:40.043
21,t,UP,2017-05-15 15:27:40.132
22,e,DOWN,2017-05-15 15:27:40.275
23,e,UP,2017-05-15 15:27:40.325
24,s,DOWN,2017-05-15 15:27:40.476
25,s,UP,2017-05-15 15:27:40.548
26,t,DOWN,2017-05-15 15:27:40.620
27,t,UP,2017-05-15 15:27:40.685
28, ,DOWN,2017-05-15 15:27:41.014
29, ,UP,2017-05-15 15:27:41.081
30,t,DOWN,2017-05-15 15:27:42.102
31,t,UP,2017-05-15 15:27:42.183
32,o,DOWN,2017-05-15 15:27:42.414
33,o,UP,2017-05-15 15:27:42.464
34,n,DOWN,2017-05-15 15:27:42.655
35,n,UP,2017-05-15 15:27:42.744
36,s,DOWN,2017-05-15 15:27:42.896
37,s,UP,2017-05-15 15:27:42.968
38,e,DOWN,2017-05-15 15:27:43.119
39,e,UP,2017-05-15 15:27:43.192
40,e,DOWN,2017-05-15 15:27:43.312
41,e,UP,2017-05-15 15:27:43.377
42, ,DOWN,2017-05-15 15:27:43.504
43, ,UP,2017-05-15 15:27:43.539
44,OTHER,DOWN,2017-05-15 15:27:44.133
45,OTHER,UP,2017-05-15 15:27:44.145
46,OTHER,DOWN,2017-05-15 15:27:45.532
47,OTHER,UP,2017-05-15 15:27:45.545
48,OTHER,DOWN,2017-05-15 15:27:46.576
49,OTHER,UP,2017-05-15 15:27:46.656
50,OTHER,DOWN,2017-05-15 15:27:46.776
51,OTHER,UP,2017-05-15 15:27:46.856
52,OTHER,DOWN,2017-05-15 15:27:46.961
53,OTHER,UP,2017-05-15 15:27:47.041
