ID,keyPressed,keyState,timestamp,userID
0,LSHIFT,DOWN,2017-05-15 14:36:07.523,54
1,T,DOWN,2017-05-15 14:36:07.726,54
2,T,UP,2017-05-15 14:36:07.804,54
3,LSHIFT,UP,2017-05-15 14:36:07.866,54
4,h,DOWN,2017-05-15 14:36:07.929,54
5,h,UP,2017-05-15 14:36:08.100,54
6,i,DOWN,2017-05-15 14:36:08.178,54
7,i,UP,2017-05-15 14:36:08.241,54
8,SPACE,DOWN,2017-05-15 14:36:08.303,54
9,SPACE,UP,2017-05-15 14:36:08.428,54
10,BACKSPACE,DOWN,2017-05-15 14:36:08.849,54
11,BACKSPACE,UP,2017-05-15 14:36:08.974,54
12,s,DOWN,2017-05-15 14:36:09.036,54
13,SPACE,DOWN,2017-05-15 14:36:09.145,54
14,s,UP,2017-05-15 14:36:09.208,54
15,SPACE,UP,2017-05-15 14:36:09.270,54
16,i,DOWN,2017-05-15 14:36:09.660,54
17,i,UP,2017-05-15 14:36:09.801,54
18,s,DOWN,2017-05-15 14:36:09.879,54
19,s,UP,2017-05-15 14:36:09.941,54
20,SPACE,DOWN,2017-05-15 14:36:10.003,54
21,SPACE,UP,2017-05-15 14:36:10.066,54
22,a,DOWN,2017-05-15 14:36:10.144,54
23,SPACE,DOWN,2017-05-15 14:36:10.206,54
24,a,UP,2017-05-15 14:36:10.269,54
25,SPACE,UP,2017-05-15 14:36:10.331,54
26,t,DOWN,2017-05-15 14:36:10.409,54
27,t,UP,2017-05-15 14:36:10.471,54
28,e,DOWN,2017-05-15 14:36:10.534,54
29,e,UP,2017-05-15 14:36:10.596,54
30,s,DOWN,2017-05-15 14:36:10.690,54
31,s,UP,2017-05-15 14:36:10.846,54
32,t,DOWN,2017-05-15 14:36:10.908,54
33,t,UP,2017-05-15 14:36:10.971,54
34,SPACE,DOWN,2017-05-15 14:36:11.033,54
35,SPACE,UP,2017-05-15 14:36:11.111,54
36,BACKSPACE,DOWN,2017-05-15 14:36:13.638,54
37,BACKSPACE,DOWN,2017-05-15 14:36:14.153,54
38,BACKSPACE,DOWN,2017-05-15 14:36:14.215,54
39,BACKSPACE,DOWN,2017-05-15 14:36:14.278,54
40,BACKSPACE,DOWN,2017-05-15 14:36:14.340,54
41,BACKSPACE,DOWN,2017-05-15 14:36:14.403,54
42,BACKSPACE,DOWN,2017-05-15 14:36:14.481,54
43,BACKSPACE,DOWN,2017-05-15 14:36:14.543,54
44,BACKSPACE,DOWN,2017-05-15 14:36:14.605,54
45,BACKSPACE,DOWN,2017-05-15 14:36:14.668,54
46,BACKSPACE,DOWN,2017-05-15 14:36:14.761,54
47,BACKSPACE,UP,2017-05-15 14:36:14.871,54
48,BACKSPACE,DOWN,2017-05-15 14:36:14.933,54
49,BACKSPACE,UP,2017-05-15 14:36:15.011,54
50,BACKSPACE,DOWN,2017-05-15 14:36:15.729,54
51,BACKSPACE,UP,2017-05-15 14:36:15.885,54
52,BACKSPACE,DOWN,2017-05-15 14:36:15.963,54
53,BACKSPACE,UP,2017-05-15 14:36:16.025,54
54,BACKSPACE,DOWN,2017-05-15 14:36:16.945,54
55,BACKSPACE,UP,2017-05-15 14:36:17.055,54
56,t,DOWN,2017-05-15 14:36:17.944,54
57,t,UP,2017-05-15 14:36:18.084,54
58,h,DOWN,2017-05-15 14:36:18.147,54
59,h,UP,2017-05-15 14:36:18.209,54
60,i,DOWN,2017-05-15 14:36:18.287,54
61,i,UP,2017-05-15 14:36:18.349,54
62,s,DOWN,2017-05-15 14:36:18.412,54
63,s,UP,2017-05-15 14:36:18.474,54
64,SPACE,DOWN,2017-05-15 14:36:18.552,54
65,SPACE,UP,2017-05-15 14:36:18.615,54
66,i,DOWN,2017-05-15 14:36:19.051,54
67,i,UP,2017-05-15 14:36:19.129,54
68,s,DOWN,2017-05-15 14:36:19.192,54
69,SPACE,DOWN,2017-05-15 14:36:19.285,54
70,s,UP,2017-05-15 14:36:19.348,54
71,SPACE,UP,2017-05-15 14:36:19.410,54
72,a,DOWN,2017-05-15 14:36:19.473,54
73,a,UP,2017-05-15 14:36:19.566,54
74,SPACE,DOWN,2017-05-15 14:36:19.629,54
75,SPACE,UP,2017-05-15 14:36:19.707,54
76,t,DOWN,2017-05-15 14:36:20.034,54
77,t,UP,2017-05-15 14:36:20.097,54
78,e,DOWN,2017-05-15 14:36:20.159,54
79,e,UP,2017-05-15 14:36:20.221,54
80,s,DOWN,2017-05-15 14:36:20.315,54
81,s,UP,2017-05-15 14:36:20.455,54
82,t,DOWN,2017-05-15 14:36:20.518,54
83,t,UP,2017-05-15 14:36:20.580,54
84,SPACE,DOWN,2017-05-15 14:36:20.658,54
85,SPACE,UP,2017-05-15 14:36:20.752,54
86,t,DOWN,2017-05-15 14:36:21.204,54
87,t,UP,2017-05-15 14:36:21.298,54
88,o,DOWN,2017-05-15 14:36:21.360,54
89,o,UP,2017-05-15 14:36:21.423,54
90,SPACE,DOWN,2017-05-15 14:36:21.485,54
91,SPACE,UP,2017-05-15 14:36:21.579,54
92,s,DOWN,2017-05-15 14:36:21.657,54
93,s,UP,2017-05-15 14:36:21.719,54
94,e,DOWN,2017-05-15 14:36:21.797,54
95,e,UP,2017-05-15 14:36:21.906,54
96,e,DOWN,2017-05-15 14:36:21.984,54
97,e,UP,2017-05-15 14:36:22.078,54
98,SPACE,DOWN,2017-05-15 14:36:22.140,54
99,SPACE,UP,2017-05-15 14:36:22.203,54
100,i,DOWN,2017-05-15 14:36:22.905,54
101,o,DOWN,2017-05-15 14:36:22.967,54
102,i,UP,2017-05-15 14:36:23.045,54
103,o,UP,2017-05-15 14:36:23.107,54
104,BACKSPACE,DOWN,2017-05-15 14:36:23.373,54
105,BACKSPACE,UP,2017-05-15 14:36:23.482,54
106,f,DOWN,2017-05-15 14:36:24.184,54
107,f,UP,2017-05-15 14:36:24.293,54
108,SPACE,DOWN,2017-05-15 14:36:24.355,54
109,SPACE,UP,2017-05-15 14:36:24.418,54
110,t,DOWN,2017-05-15 14:36:24.496,54
111,t,UP,2017-05-15 14:36:24.558,54
112,h,DOWN,2017-05-15 14:36:24.621,54
113,h,UP,2017-05-15 14:36:24.699,54
114,e,DOWN,2017-05-15 14:36:24.761,54
115,e,UP,2017-05-15 14:36:24.823,54
116,SPACE,DOWN,2017-05-15 14:36:24.948,54
117,SPACE,UP,2017-05-15 14:36:25.042,54
118,w,DOWN,2017-05-15 14:36:25.104,54
119,o,DOWN,2017-05-15 14:36:25.167,54
120,w,UP,2017-05-15 14:36:25.245,54
121,o,UP,2017-05-15 14:36:25.307,54
122,r,DOWN,2017-05-15 14:36:25.369,54
123,r,UP,2017-05-15 14:36:25.432,54
124,d,DOWN,2017-05-15 14:36:25.510,54
125,s,DOWN,2017-05-15 14:36:25.588,54
126,d,UP,2017-05-15 14:36:25.650,54
127,s,UP,2017-05-15 14:36:25.713,54
128,SPACE,DOWN,2017-05-15 14:36:25.775,54
129,SPACE,UP,2017-05-15 14:36:25.853,54
130,t,DOWN,2017-05-15 14:36:26.851,54
131,t,UP,2017-05-15 14:36:26.961,54
132,h,DOWN,2017-05-15 14:36:27.023,54
133,h,UP,2017-05-15 14:36:27.101,54
134,a,DOWN,2017-05-15 14:36:27.163,54
135,t,DOWN,2017-05-15 14:36:27.226,54
136,a,UP,2017-05-15 14:36:27.288,54
137,t,UP,2017-05-15 14:36:27.366,54
138,SPACE,DOWN,2017-05-15 14:36:27.429,54
139,SPACE,UP,2017-05-15 14:36:27.491,54
140,i,DOWN,2017-05-15 14:36:27.569,54
141,i,UP,2017-05-15 14:36:27.631,54
142,SPACE,DOWN,2017-05-15 14:36:27.725,54
143,SPACE,UP,2017-05-15 14:36:27.819,54
144,t,DOWN,2017-05-15 14:36:27.990,54
145,t,UP,2017-05-15 14:36:28.084,54
146,y,DOWN,2017-05-15 14:36:28.146,54
147,y,UP,2017-05-15 14:36:28.224,54
148,p,DOWN,2017-05-15 14:36:28.583,54
149,p,UP,2017-05-15 14:36:28.645,54
150,e,DOWN,2017-05-15 14:36:28.723,54
151,SPACE,DOWN,2017-05-15 14:36:28.848,54
152,e,UP,2017-05-15 14:36:28.911,54
153,SPACE,UP,2017-05-15 14:36:29.067,54
154,a,DOWN,2017-05-15 14:36:29.800,54
155,a,UP,2017-05-15 14:36:29.925,54
156,r,DOWN,2017-05-15 14:36:30.065,54
157,r,UP,2017-05-15 14:36:30.127,54
158,e,DOWN,2017-05-15 14:36:30.190,54
159,SPACE,DOWN,2017-05-15 14:36:30.252,54
160,e,UP,2017-05-15 14:36:30.330,54
161,SPACE,UP,2017-05-15 14:36:30.393,54
162,u,DOWN,2017-05-15 14:36:30.549,54
163,u,UP,2017-05-15 14:36:30.611,54
164,n,DOWN,2017-05-15 14:36:30.689,54
165,n,UP,2017-05-15 14:36:30.751,54
166,i,DOWN,2017-05-15 14:36:30.814,54
167,i,UP,2017-05-15 14:36:30.876,54
168,q,DOWN,2017-05-15 14:36:31.063,54
169,q,UP,2017-05-15 14:36:31.141,54
170,u,DOWN,2017-05-15 14:36:31.422,54
171,u,UP,2017-05-15 14:36:31.500,54
172,e,DOWN,2017-05-15 14:36:31.578,54
173,SPACE,DOWN,2017-05-15 14:36:31.687,54
174,e,UP,2017-05-15 14:36:31.750,54
175,SPACE,UP,2017-05-15 14:36:31.828,54
176,t,DOWN,2017-05-15 14:36:32.623,54
177,t,UP,2017-05-15 14:36:32.733,54
178,o,DOWN,2017-05-15 14:36:32.811,54
179,o,UP,2017-05-15 14:36:32.873,54
180,SPACE,DOWN,2017-05-15 14:36:32.935,54
181,SPACE,UP,2017-05-15 14:36:33.045,54
182,m,DOWN,2017-05-15 14:36:33.138,54
183,m,UP,2017-05-15 14:36:33.201,54
184,e,DOWN,2017-05-15 14:36:33.263,54
185,e,UP,2017-05-15 14:36:33.341,54
186,.,DOWN,2017-05-15 14:36:34.995,54
187,.,UP,2017-05-15 14:36:35.369,54
188,SPACE,DOWN,2017-05-15 14:36:35.463,54
189,SPACE,UP,2017-05-15 14:36:35.541,54
190,t,DOWN,2017-05-15 14:36:35.603,54
191,t,UP,2017-05-15 14:36:35.665,54
192,h,DOWN,2017-05-15 14:36:35.743,54
193,h,UP,2017-05-15 14:36:35.806,54
194,e,DOWN,2017-05-15 14:36:35.868,54
195,e,UP,2017-05-15 14:36:35.931,54
196,r,DOWN,2017-05-15 14:36:36.009,54
197,r,UP,2017-05-15 14:36:36.180,54
198,e,DOWN,2017-05-15 14:36:36.243,54
199,e,UP,2017-05-15 14:36:36.305,54
200,SPACE,DOWN,2017-05-15 14:36:36.414,54
201,SPACE,UP,2017-05-15 14:36:36.523,54
202,a,DOWN,2017-05-15 14:36:36.929,54
203,a,UP,2017-05-15 14:36:37.069,54
204,r,DOWN,2017-05-15 14:36:37.194,54
205,r,UP,2017-05-15 14:36:37.272,54
206,e,DOWN,2017-05-15 14:36:37.335,54
207,SPACE,DOWN,2017-05-15 14:36:37.397,54
208,e,UP,2017-05-15 14:36:37.475,54
209,SPACE,UP,2017-05-15 14:36:37.537,54
210,t,DOWN,2017-05-15 14:36:37.600,54
211,t,UP,2017-05-15 14:36:37.662,54
212,w,DOWN,2017-05-15 14:36:37.740,54
213,w,UP,2017-05-15 14:36:37.818,54
214,o,DOWN,2017-05-15 14:36:38.052,54
215,o,UP,2017-05-15 14:36:38.161,54
216,SPACE,DOWN,2017-05-15 14:36:38.239,54
217,SPACE,UP,2017-05-15 14:36:38.333,54
218,s,DOWN,2017-05-15 14:36:38.785,54
219,s,UP,2017-05-15 14:36:38.863,54
220,e,DOWN,2017-05-15 14:36:38.988,54
221,e,UP,2017-05-15 14:36:39.066,54
222,n,DOWN,2017-05-15 14:36:39.175,54
223,n,UP,2017-05-15 14:36:39.238,54
224,t,DOWN,2017-05-15 14:36:39.300,54
225,t,UP,2017-05-15 14:36:39.363,54
226,e,DOWN,2017-05-15 14:36:39.425,54
227,e,UP,2017-05-15 14:36:39.503,54
228,n,DOWN,2017-05-15 14:36:39.565,54
229,n,UP,2017-05-15 14:36:39.628,54
230,c,DOWN,2017-05-15 14:36:39.706,54
231,c,UP,2017-05-15 14:36:39.768,54
232,e,DOWN,2017-05-15 14:36:39.862,54
233,e,UP,2017-05-15 14:36:39.971,54
234,s,DOWN,2017-05-15 14:36:40.080,54
235,s,UP,2017-05-15 14:36:40.252,54
236,SPACE,DOWN,2017-05-15 14:36:40.330,54
237,SPACE,UP,2017-05-15 14:36:40.392,54
238,i,DOWN,2017-05-15 14:36:41.297,54
239,n,DOWN,2017-05-15 14:36:41.391,54
240,i,UP,2017-05-15 14:36:41.484,54
241,n,UP,2017-05-15 14:36:41.547,54
242,SPACE,DOWN,2017-05-15 14:36:41.609,54
243,t,DOWN,2017-05-15 14:36:41.687,54
244,SPACE,UP,2017-05-15 14:36:41.749,54
245,h,DOWN,2017-05-15 14:36:41.812,54
246,t,UP,2017-05-15 14:36:41.874,54
247,h,UP,2017-05-15 14:36:41.952,54
248,i,DOWN,2017-05-15 14:36:42.015,54
249,i,UP,2017-05-15 14:36:42.077,54
250,s,DOWN,2017-05-15 14:36:42.202,54
251,s,UP,2017-05-15 14:36:42.280,54
252,SPACE,DOWN,2017-05-15 14:36:42.358,54
253,SPACE,UP,2017-05-15 14:36:42.420,54
254,d,DOWN,2017-05-15 14:36:42.483,54
255,d,UP,2017-05-15 14:36:42.561,54
256,a,DOWN,2017-05-15 14:36:42.623,54
257,a,UP,2017-05-15 14:36:42.685,54
258,t,DOWN,2017-05-15 14:36:42.748,54
259,t,UP,2017-05-15 14:36:42.810,54
260,a,DOWN,2017-05-15 14:36:42.888,54
261,a,UP,2017-05-15 14:36:42.951,54
262,SPACE,DOWN,2017-05-15 14:36:43.013,54
263,SPACE,UP,2017-05-15 14:36:43.091,54
264,s,DOWN,2017-05-15 14:36:43.216,54
265,s,UP,2017-05-15 14:36:43.294,54
266,a,DOWN,2017-05-15 14:36:43.356,54
267,a,UP,2017-05-15 14:36:43.434,54
268,m,DOWN,2017-05-15 14:36:43.497,54
269,m,UP,2017-05-15 14:36:43.559,54
270,p,DOWN,2017-05-15 14:36:43.621,54
271,p,UP,2017-05-15 14:36:43.699,54
272,e,DOWN,2017-05-15 14:36:43.762,54
273,e,UP,2017-05-15 14:36:43.824,54
274,BACKSPACE,DOWN,2017-05-15 14:36:43.980,54
275,BACKSPACE,UP,2017-05-15 14:36:44.074,54
276,l,DOWN,2017-05-15 14:36:44.823,54
277,l,UP,2017-05-15 14:36:44.885,54
278,e,DOWN,2017-05-15 14:36:44.947,54
279,e,UP,2017-05-15 14:36:45.025,54
280,TAB,DOWN,2017-05-15 14:36:47.506,54
281,TAB,UP,2017-05-15 14:36:47.631,54
282,TAB,DOWN,2017-05-15 14:36:50.049,54
283,TAB,UP,2017-05-15 14:36:50.158,54
284,TAB,DOWN,2017-05-15 14:36:50.392,54
285,TAB,UP,2017-05-15 14:36:50.485,54
286,.,DOWN,2017-05-15 14:36:51.499,54
287,.,UP,2017-05-15 14:36:51.562,54
288,TAB,DOWN,2017-05-15 14:36:55.056,54
289,TAB,UP,2017-05-15 14:36:55.134,54
290,RETURN,DOWN,2017-05-15 14:36:55.821,54
291,RETURN,UP,2017-05-15 14:36:55.930,54
292,t,DOWN,2017-05-15 14:36:57.287,54
