ID,keyPressed,keyState,timestamp
0,t,DOWN,2017-05-15 16:42:55.652
1,t,UP,2017-05-15 16:42:55.729
2,h,DOWN,2017-05-15 16:42:55.949
3,h,UP,2017-05-15 16:42:56.014
4,i,DOWN,2017-05-15 16:42:56.238
5,i,UP,2017-05-15 16:42:56.287
6,s,DOWN,2017-05-15 16:42:56.519
7,s,UP,2017-05-15 16:42:56.601
8, ,DOWN,2017-05-15 16:42:57.036
9, ,UP,2017-05-15 16:42:57.094
10,i,DOWN,2017-05-15 16:42:57.893
11,i,UP,2017-05-15 16:42:57.949
12,s,DOWN,2017-05-15 16:42:58.070
13,s,UP,2017-05-15 16:42:58.158
14, ,DOWN,2017-05-15 16:42:58.319
15, ,UP,2017-05-15 16:42:58.353
16,a,DOWN,2017-05-15 16:42:58.528
17,a,UP,2017-05-15 16:42:58.608
18, ,DOWN,2017-05-15 16:42:58.712
19, ,UP,2017-05-15 16:42:58.755
20,t,DOWN,2017-05-15 16:42:59.035
21,t,UP,2017-05-15 16:42:59.108
22,e,DOWN,2017-05-15 16:42:59.172
23,e,UP,2017-05-15 16:42:59.252
24,s,DOWN,2017-05-15 16:42:59.340
25,s,UP,2017-05-15 16:42:59.429
26,t,DOWN,2017-05-15 16:42:59.501
27,t,UP,2017-05-15 16:42:59.566
28, ,DOWN,2017-05-15 16:42:59.985
29, ,UP,2017-05-15 16:43:00.043
30,t,DOWN,2017-05-15 16:43:00.589
31,t,UP,2017-05-15 16:43:00.694
32,o,DOWN,2017-05-15 16:43:00.774
33,o,UP,2017-05-15 16:43:00.839
34, ,DOWN,2017-05-15 16:43:02.047
35, ,UP,2017-05-15 16:43:02.123
36,s,DOWN,2017-05-15 16:43:02.304
37,s,UP,2017-05-15 16:43:02.409
38,e,DOWN,2017-05-15 16:43:02.561
39,e,UP,2017-05-15 16:43:02.641
40,e,DOWN,2017-05-15 16:43:02.923
41,e,UP,2017-05-15 16:43:02.964
42, ,DOWN,2017-05-15 16:43:03.375
43, ,UP,2017-05-15 16:43:03.449
44,i,DOWN,2017-05-15 16:43:03.931
45,i,UP,2017-05-15 16:43:04.012
46,f,DOWN,2017-05-15 16:43:04.133
47,f,UP,2017-05-15 16:43:04.236
48, ,DOWN,2017-05-15 16:43:04.293
49, ,UP,2017-05-15 16:43:04.367
50,t,DOWN,2017-05-15 16:43:04.550
51,t,UP,2017-05-15 16:43:04.655
52,h,DOWN,2017-05-15 16:43:04.710
53,h,UP,2017-05-15 16:43:04.776
54,e,DOWN,2017-05-15 16:43:04.927
55,e,UP,2017-05-15 16:43:05.017
56, ,DOWN,2017-05-15 16:43:05.104
57, ,UP,2017-05-15 16:43:05.163
58,w,DOWN,2017-05-15 16:43:05.402
59,w,UP,2017-05-15 16:43:05.491
60,o,DOWN,2017-05-15 16:43:05.571
61,o,UP,2017-05-15 16:43:05.620
62,r,DOWN,2017-05-15 16:43:05.868
63,r,UP,2017-05-15 16:43:05.950
64,d,DOWN,2017-05-15 16:43:06.101
65,d,UP,2017-05-15 16:43:06.199
66,s,DOWN,2017-05-15 16:43:07.090
67,s,UP,2017-05-15 16:43:07.187
68, ,DOWN,2017-05-15 16:43:07.387
69, ,UP,2017-05-15 16:43:07.469
70,t,DOWN,2017-05-15 16:43:07.934
71,t,UP,2017-05-15 16:43:08.023
72,h,DOWN,2017-05-15 16:43:08.087
73,h,UP,2017-05-15 16:43:08.160
74,a,DOWN,2017-05-15 16:43:08.368
75,a,UP,2017-05-15 16:43:08.474
76,t,DOWN,2017-05-15 16:43:08.569
77,t,UP,2017-05-15 16:43:08.626
78, ,DOWN,2017-05-15 16:43:09.093
79, ,UP,2017-05-15 16:43:09.168
80,i,DOWN,2017-05-15 16:43:09.528
81,i,UP,2017-05-15 16:43:09.594
82, ,DOWN,2017-05-15 16:43:09.818
83, ,UP,2017-05-15 16:43:09.860
84,t,DOWN,2017-05-15 16:43:10.334
85,t,UP,2017-05-15 16:43:10.407
86,y,DOWN,2017-05-15 16:43:10.527
87,y,UP,2017-05-15 16:43:10.585
88,p,DOWN,2017-05-15 16:43:10.889
89,p,UP,2017-05-15 16:43:10.971
90,e,DOWN,2017-05-15 16:43:11.203
91,e,UP,2017-05-15 16:43:11.300
92, ,DOWN,2017-05-15 16:43:11.460
93, ,UP,2017-05-15 16:43:11.527
94,a,DOWN,2017-05-15 16:43:12.101
95,a,UP,2017-05-15 16:43:12.182
96,r,DOWN,2017-05-15 16:43:12.374
97,r,UP,2017-05-15 16:43:12.447
98,e,DOWN,2017-05-15 16:43:12.623
99,e,UP,2017-05-15 16:43:12.687
100, ,DOWN,2017-05-15 16:43:13.171
101, ,UP,2017-05-15 16:43:13.229
102,u,DOWN,2017-05-15 16:43:13.882
103,u,UP,2017-05-15 16:43:13.963
104,n,DOWN,2017-05-15 16:43:14.139
105,n,UP,2017-05-15 16:43:14.220
106,i,DOWN,2017-05-15 16:43:14.365
107,i,UP,2017-05-15 16:43:14.413
108,q,DOWN,2017-05-15 16:43:14.751
109,q,UP,2017-05-15 16:43:14.848
110,u,DOWN,2017-05-15 16:43:15.065
111,u,UP,2017-05-15 16:43:15.123
112,e,DOWN,2017-05-15 16:43:15.315
113,e,UP,2017-05-15 16:43:15.395
114, ,DOWN,2017-05-15 16:43:15.971
115, ,UP,2017-05-15 16:43:16.015
116,t,DOWN,2017-05-15 16:43:16.462
117,t,UP,2017-05-15 16:43:16.536
118,o,DOWN,2017-05-15 16:43:16.599
119,o,UP,2017-05-15 16:43:16.665
120, ,DOWN,2017-05-15 16:43:16.840
121, ,UP,2017-05-15 16:43:16.916
122,m,DOWN,2017-05-15 16:43:17.042
123,m,UP,2017-05-15 16:43:17.106
124,e,DOWN,2017-05-15 16:43:17.339
125,e,UP,2017-05-15 16:43:17.427
126,.,DOWN,2017-05-15 16:43:17.919
127,.,UP,2017-05-15 16:43:17.977
128, ,DOWN,2017-05-15 16:43:18.834
129, ,UP,2017-05-15 16:43:18.867
130,t,DOWN,2017-05-15 16:43:20.130
131,t,UP,2017-05-15 16:43:20.204
132,h,DOWN,2017-05-15 16:43:20.291
133,h,UP,2017-05-15 16:43:20.347
134,e,DOWN,2017-05-15 16:43:20.588
135,e,UP,2017-05-15 16:43:20.669
