ID,keyPressed,keyState,timestamp
0,t,DOWN,2017-05-12 15:41:11.061
1,t,UP,2017-05-12 15:41:11.116
2,h,DOWN,2017-05-12 15:41:11.385
3,h,UP,2017-05-12 15:41:11.499
4,i,DOWN,2017-05-12 15:41:11.621
5,i,UP,2017-05-12 15:41:11.716
6,s,DOWN,2017-05-12 15:41:11.840
7,s,UP,2017-05-12 15:41:11.910
8, ,DOWN,2017-05-12 15:41:11.986
9, ,UP,2017-05-12 15:41:12.036
10,i,DOWN,2017-05-12 15:41:12.838
11,i,UP,2017-05-12 15:41:12.934
12,s,DOWN,2017-05-12 15:41:13.029
13,s,UP,2017-05-12 15:41:13.098
14, ,DOWN,2017-05-12 15:41:13.196
15, ,UP,2017-05-12 15:41:13.279
16,a,DOWN,2017-05-12 15:41:13.454
17,a,UP,2017-05-12 15:41:13.551
18, ,DOWN,2017-05-12 15:41:13.835
19, ,UP,2017-05-12 15:41:13.904
20,t,DOWN,2017-05-12 15:41:14.146
21,t,UP,2017-05-12 15:41:14.209
22,e,DOWN,2017-05-12 15:41:14.319
23,e,UP,2017-05-12 15:41:14.388
24,s,DOWN,2017-05-12 15:41:14.580
25,s,UP,2017-05-12 15:41:14.687
26,t,DOWN,2017-05-12 15:41:14.726
27,t,UP,2017-05-12 15:41:14.803
28, ,DOWN,2017-05-12 15:41:15.078
29, ,UP,2017-05-12 15:41:15.130
30,t,DOWN,2017-05-12 15:41:15.666
31,t,UP,2017-05-12 15:41:15.738
32,o,DOWN,2017-05-12 15:41:15.961
33,o,UP,2017-05-12 15:41:16.047
34, ,DOWN,2017-05-12 15:41:16.261
35, ,UP,2017-05-12 15:41:16.334
36,s,DOWN,2017-05-12 15:41:16.496
37,s,UP,2017-05-12 15:41:16.578
38,e,DOWN,2017-05-12 15:41:16.780
39,e,UP,2017-05-12 15:41:16.883
40,e,DOWN,2017-05-12 15:41:16.961
41,e,UP,2017-05-12 15:41:17.057
42, ,DOWN,2017-05-12 15:41:17.136
43, ,UP,2017-05-12 15:41:17.215
44,i,DOWN,2017-05-12 15:41:17.582
45,i,UP,2017-05-12 15:41:17.659
46,f,DOWN,2017-05-12 15:41:17.876
47,f,UP,2017-05-12 15:41:17.947
48, ,DOWN,2017-05-12 15:41:18.072
49, ,UP,2017-05-12 15:41:18.111
50,t,DOWN,2017-05-12 15:41:18.398
51,t,UP,2017-05-12 15:41:18.465
52,h,DOWN,2017-05-12 15:41:18.589
53,h,UP,2017-05-12 15:41:18.676
54,e,DOWN,2017-05-12 15:41:18.679
55,e,UP,2017-05-12 15:41:18.790
56, ,DOWN,2017-05-12 15:41:18.943
57, ,UP,2017-05-12 15:41:19.025
58,w,DOWN,2017-05-12 15:41:19.498
59,w,UP,2017-05-12 15:41:19.594
60,o,DOWN,2017-05-12 15:41:19.684
61,o,UP,2017-05-12 15:41:19.771
62,r,DOWN,2017-05-12 15:41:20.017
63,r,UP,2017-05-12 15:41:20.089
64,d,DOWN,2017-05-12 15:41:20.228
65,d,UP,2017-05-12 15:41:20.283
66,s,DOWN,2017-05-12 15:41:20.415
67,s,UP,2017-05-12 15:41:20.529
68, ,DOWN,2017-05-12 15:41:20.579
69, ,UP,2017-05-12 15:41:20.677
70,t,DOWN,2017-05-12 15:41:21.141
71,t,UP,2017-05-12 15:41:21.228
72,h,DOWN,2017-05-12 15:41:21.343
73,h,UP,2017-05-12 15:41:21.449
74,a,DOWN,2017-05-12 15:41:21.478
75,a,UP,2017-05-12 15:41:21.588
76,t,DOWN,2017-05-12 15:41:21.589
77,t,UP,2017-05-12 15:41:21.670
78, ,DOWN,2017-05-12 15:41:21.907
79, ,UP,2017-05-12 15:41:21.979
80,i,DOWN,2017-05-12 15:41:22.208
81,i,UP,2017-05-12 15:41:22.277
82, ,DOWN,2017-05-12 15:41:22.462
83, ,UP,2017-05-12 15:41:22.547
84,t,DOWN,2017-05-12 15:41:22.799
85,t,UP,2017-05-12 15:41:22.885
86,y,DOWN,2017-05-12 15:41:22.999
87,y,UP,2017-05-12 15:41:23.107
88,p,DOWN,2017-05-12 15:41:23.391
89,p,UP,2017-05-12 15:41:23.485
90,e,DOWN,2017-05-12 15:41:23.576
91,e,UP,2017-05-12 15:41:23.671
92, ,DOWN,2017-05-12 15:41:23.787
93, ,UP,2017-05-12 15:41:23.903
94,a,DOWN,2017-05-12 15:41:24.417
95,a,UP,2017-05-12 15:41:24.490
96,r,DOWN,2017-05-12 15:41:24.563
97,r,UP,2017-05-12 15:41:24.635
98,e,DOWN,2017-05-12 15:41:24.789
99,e,UP,2017-05-12 15:41:24.876
100, ,DOWN,2017-05-12 15:41:24.893
