ID,keyPressed,keyState,timestamp,userID
0,t,DOWN,2017-05-12 14:10:31.743,51
1,t,UP,2017-05-12 14:10:31.837,51
2,h,DOWN,2017-05-12 14:10:31.915,51
3,h,UP,2017-05-12 14:10:32.009,51
4,i,DOWN,2017-05-12 14:10:32.274,51
5,i,UP,2017-05-12 14:10:32.383,51
6,s,DOWN,2017-05-12 14:10:32.414,51
7,s,UP,2017-05-12 14:10:32.539,51
8,SPACE,DOWN,2017-05-12 14:10:32.913,51
9,SPACE,UP,2017-05-12 14:10:32.960,51
10,i,DOWN,2017-05-12 14:10:33.444,51
11,i,UP,2017-05-12 14:10:33.537,51
12,s,DOWN,2017-05-12 14:10:33.569,51
13,s,UP,2017-05-12 14:10:33.678,51
14,SPACE,DOWN,2017-05-12 14:10:33.693,51
15,SPACE,UP,2017-05-12 14:10:33.756,51
16,a,DOWN,2017-05-12 14:10:33.881,51
17,a,UP,2017-05-12 14:10:34.021,51
18,SPACE,DOWN,2017-05-12 14:10:34.286,51
19,SPACE,UP,2017-05-12 14:10:34.349,51
20,t,DOWN,2017-05-12 14:10:34.910,51
21,t,UP,2017-05-12 14:10:34.988,51
22,e,DOWN,2017-05-12 14:10:35.004,51
23,e,UP,2017-05-12 14:10:35.113,51
24,s,DOWN,2017-05-12 14:10:35.222,51
25,s,UP,2017-05-12 14:10:35.347,51
26,t,DOWN,2017-05-12 14:10:35.378,51
27,t,UP,2017-05-12 14:10:35.472,51
28,SPACE,DOWN,2017-05-12 14:10:35.487,51
29,SPACE,UP,2017-05-12 14:10:35.581,51
30,y,DOWN,2017-05-12 14:10:36.782,51
31,y,UP,2017-05-12 14:10:36.860,51
32,BACKSPACE,DOWN,2017-05-12 14:10:37.235,51
33,BACKSPACE,UP,2017-05-12 14:10:37.359,51
34,t,DOWN,2017-05-12 14:10:37.593,51
35,t,UP,2017-05-12 14:10:37.703,51
36,o,DOWN,2017-05-12 14:10:37.749,51
37,SPACE,DOWN,2017-05-12 14:10:37.843,51
38,o,UP,2017-05-12 14:10:37.874,51
39,SPACE,UP,2017-05-12 14:10:37.968,51
40,s,DOWN,2017-05-12 14:10:38.093,51
41,s,UP,2017-05-12 14:10:38.202,51
42,e,DOWN,2017-05-12 14:10:38.327,51
43,e,UP,2017-05-12 14:10:38.420,51
44,e,DOWN,2017-05-12 14:10:38.467,51
45,e,UP,2017-05-12 14:10:38.561,51
46,SPACE,DOWN,2017-05-12 14:10:38.888,51
47,SPACE,UP,2017-05-12 14:10:38.951,51
48,i,DOWN,2017-05-12 14:10:39.372,51
49,i,UP,2017-05-12 14:10:39.481,51
50,f,DOWN,2017-05-12 14:10:39.528,51
51,SPACE,DOWN,2017-05-12 14:10:39.621,51
52,f,UP,2017-05-12 14:10:39.637,51
53,SPACE,UP,2017-05-12 14:10:39.731,51
54,t,DOWN,2017-05-12 14:10:39.871,51
55,t,UP,2017-05-12 14:10:39.949,51
56,h,DOWN,2017-05-12 14:10:40.058,51
57,e,DOWN,2017-05-12 14:10:40.152,51
58,h,UP,2017-05-12 14:10:40.183,51
59,e,UP,2017-05-12 14:10:40.277,51
60,SPACE,DOWN,2017-05-12 14:10:40.308,51
61,SPACE,UP,2017-05-12 14:10:40.386,51
62,w,DOWN,2017-05-12 14:10:41.025,51
63,w,UP,2017-05-12 14:10:41.119,51
64,o,DOWN,2017-05-12 14:10:41.228,51
65,o,UP,2017-05-12 14:10:41.306,51
66,r,DOWN,2017-05-12 14:10:41.540,51
67,r,UP,2017-05-12 14:10:41.649,51
68,d,DOWN,2017-05-12 14:10:41.774,51
69,d,UP,2017-05-12 14:10:41.883,51
70,s,DOWN,2017-05-12 14:10:42.180,51
71,s,UP,2017-05-12 14:10:42.305,51
72,SPACE,DOWN,2017-05-12 14:10:42.320,51
73,SPACE,UP,2017-05-12 14:10:42.414,51
74,t,DOWN,2017-05-12 14:10:42.695,51
75,t,UP,2017-05-12 14:10:42.773,51
76,h,DOWN,2017-05-12 14:10:42.882,51
77,h,UP,2017-05-12 14:10:42.991,51
78,a,DOWN,2017-05-12 14:10:43.007,51
79,t,DOWN,2017-05-12 14:10:43.116,51
80,a,UP,2017-05-12 14:10:43.131,51
81,SPACE,DOWN,2017-05-12 14:10:43.225,51
82,t,UP,2017-05-12 14:10:43.256,51
83,SPACE,UP,2017-05-12 14:10:43.319,51
84,i,DOWN,2017-05-12 14:10:43.553,51
85,i,UP,2017-05-12 14:10:43.693,51
86,SPACE,DOWN,2017-05-12 14:10:43.709,51
87,SPACE,UP,2017-05-12 14:10:43.802,51
88,t,DOWN,2017-05-12 14:10:44.473,51
89,t,UP,2017-05-12 14:10:44.582,51
90,y,DOWN,2017-05-12 14:10:44.660,51
91,y,UP,2017-05-12 14:10:44.738,51
92,p,DOWN,2017-05-12 14:10:45.003,51
93,p,UP,2017-05-12 14:10:45.113,51
94,e,DOWN,2017-05-12 14:10:45.846,51
95,e,UP,2017-05-12 14:10:45.955,51
96,SPACE,DOWN,2017-05-12 14:10:46.111,51
97,SPACE,UP,2017-05-12 14:10:46.158,51
98,a,DOWN,2017-05-12 14:10:46.938,51
99,a,UP,2017-05-12 14:10:47.078,51
100,r,DOWN,2017-05-12 14:10:47.156,51
101,e,DOWN,2017-05-12 14:10:47.250,51
102,r,UP,2017-05-12 14:10:47.265,51
103,e,UP,2017-05-12 14:10:47.359,51
104,SPACE,DOWN,2017-05-12 14:10:47.437,51
105,SPACE,UP,2017-05-12 14:10:47.531,51
106,u,DOWN,2017-05-12 14:10:47.687,51
107,u,UP,2017-05-12 14:10:47.780,51
108,n,DOWN,2017-05-12 14:10:47.905,51
109,n,UP,2017-05-12 14:10:48.014,51
110,i,DOWN,2017-05-12 14:10:48.139,51
111,i,UP,2017-05-12 14:10:48.233,51
112,q,DOWN,2017-05-12 14:10:48.420,51
113,q,UP,2017-05-12 14:10:48.560,51
114,u,DOWN,2017-05-12 14:10:48.669,51
115,u,UP,2017-05-12 14:10:48.763,51
116,e,DOWN,2017-05-12 14:10:48.857,51
117,e,UP,2017-05-12 14:10:48.981,51
118,SPACE,DOWN,2017-05-12 14:10:49.091,51
119,SPACE,UP,2017-05-12 14:10:49.122,51
120,t,DOWN,2017-05-12 14:10:49.964,51
121,t,UP,2017-05-12 14:10:50.058,51
122,o,DOWN,2017-05-12 14:10:50.339,51
123,o,UP,2017-05-12 14:10:50.495,51
124,SPACE,DOWN,2017-05-12 14:10:50.557,51
125,SPACE,UP,2017-05-12 14:10:50.651,51
126,m,DOWN,2017-05-12 14:10:50.807,51
127,m,UP,2017-05-12 14:10:50.900,51
128,e,DOWN,2017-05-12 14:10:50.947,51
129,e,UP,2017-05-12 14:10:51.072,51
130,.,DOWN,2017-05-12 14:10:52.148,51
131,.,UP,2017-05-12 14:10:52.226,51
132,t,DOWN,2017-05-12 14:10:52.523,51
133,t,UP,2017-05-12 14:10:52.601,51
134,h,DOWN,2017-05-12 14:10:52.694,51
135,e,DOWN,2017-05-12 14:10:52.803,51
136,h,UP,2017-05-12 14:10:52.819,51
137,e,UP,2017-05-12 14:10:52.928,51
138,r,DOWN,2017-05-12 14:10:52.959,51
139,e,DOWN,2017-05-12 14:10:53.053,51
140,r,UP,2017-05-12 14:10:53.069,51
141,e,UP,2017-05-12 14:10:53.162,51
142,SPACE,DOWN,2017-05-12 14:10:53.396,51
143,SPACE,UP,2017-05-12 14:10:53.490,51
144,a,DOWN,2017-05-12 14:10:54.161,51
145,a,UP,2017-05-12 14:10:54.317,51
146,r,DOWN,2017-05-12 14:10:54.363,51
147,r,UP,2017-05-12 14:10:54.457,51
148,e,DOWN,2017-05-12 14:10:54.473,51
149,e,UP,2017-05-12 14:10:54.597,51
150,SPACE,DOWN,2017-05-12 14:10:54.660,51
151,SPACE,UP,2017-05-12 14:10:54.738,51
152,t,DOWN,2017-05-12 14:10:55.721,51
153,t,UP,2017-05-12 14:10:55.814,51
154,w,DOWN,2017-05-12 14:10:55.892,51
