ID,keyPressed,keyState,timestamp
0,t,DOWN,2017-05-12 15:04:03.074
1,t,UP,2017-05-12 15:04:03.148
2,h,DOWN,2017-05-12 15:04:03.506
3,h,UP,2017-05-12 15:04:03.555
4,i,DOWN,2017-05-12 15:04:03.836
5,i,UP,2017-05-12 15:04:03.909
6,s,DOWN,2017-05-12 15:04:03.997
7,s,UP,2017-05-12 15:04:04.085
8, ,DOWN,2017-05-12 15:04:07.218
9, ,UP,2017-05-12 15:04:07.291
10,i,DOWN,2017-05-12 15:04:08.249
11,i,UP,2017-05-12 15:04:08.301
12,s,DOWN,2017-05-12 15:04:08.458
13,s,UP,2017-05-12 15:04:08.545
14, ,DOWN,2017-05-12 15:04:08.569
15, ,UP,2017-05-12 15:04:08.652
16,a,DOWN,2017-05-12 15:04:08.890
17,a,UP,2017-05-12 15:04:08.995
18, ,DOWN,2017-05-12 15:04:10.066
19, ,UP,2017-05-12 15:04:10.101
20, ,DOWN,2017-05-12 15:04:10.179
21, ,UP,2017-05-12 15:04:10.268
22,OTHER,DOWN,2017-05-12 15:04:11.418
23,OTHER,UP,2017-05-12 15:04:11.502
24,OTHER,DOWN,2017-05-12 15:04:19.290
25,OTHER,UP,2017-05-12 15:04:19.370
26,OTHER,DOWN,2017-05-12 15:04:21.315
27,OTHER,UP,2017-05-12 15:04:21.380
28,OTHER,DOWN,2017-05-12 15:04:21.492
29,OTHER,UP,2017-05-12 15:04:21.548
30,OTHER,DOWN,2017-05-12 15:04:21.878
31,OTHER,UP,2017-05-12 15:04:21.954
32, ,DOWN,2017-05-12 15:04:23.564
33, ,UP,2017-05-12 15:04:23.640
34,t,DOWN,2017-05-12 15:04:24.007
35,t,UP,2017-05-12 15:04:24.096
36,e,DOWN,2017-05-12 15:04:24.201
37,e,UP,2017-05-12 15:04:24.297
38,s,DOWN,2017-05-12 15:04:24.449
39,t,DOWN,2017-05-12 15:04:24.555
40,s,UP,2017-05-12 15:04:24.564
41,t,UP,2017-05-12 15:04:24.628
42, ,DOWN,2017-05-12 15:04:26.559
43, ,UP,2017-05-12 15:04:26.593
44,t,DOWN,2017-05-12 15:04:27.663
45,t,UP,2017-05-12 15:04:27.720
46,o,DOWN,2017-05-12 15:04:28.001
47,o,UP,2017-05-12 15:04:28.058
48, ,DOWN,2017-05-12 15:04:28.218
49, ,UP,2017-05-12 15:04:28.284
50,s,DOWN,2017-05-12 15:04:29.277
51,s,UP,2017-05-12 15:04:29.349
52,e,DOWN,2017-05-12 15:04:29.477
53,e,UP,2017-05-12 15:04:29.551
54,e,DOWN,2017-05-12 15:04:29.621
55,e,UP,2017-05-12 15:04:29.679
56, ,DOWN,2017-05-12 15:04:30.089
57, ,UP,2017-05-12 15:04:30.139
58,i,DOWN,2017-05-12 15:04:30.792
59,i,UP,2017-05-12 15:04:30.857
60,f,DOWN,2017-05-12 15:04:31.097
61,f,UP,2017-05-12 15:04:31.185
62, ,DOWN,2017-05-12 15:04:31.394
63, ,UP,2017-05-12 15:04:31.460
64,t,DOWN,2017-05-12 15:04:32.090
65,t,UP,2017-05-12 15:04:32.171
66,h,DOWN,2017-05-12 15:04:32.283
67,h,UP,2017-05-12 15:04:32.380
68,e,DOWN,2017-05-12 15:04:32.428
69,e,UP,2017-05-12 15:04:32.549
70, ,DOWN,2017-05-12 15:04:32.677
71, ,UP,2017-05-12 15:04:32.711
72,w,DOWN,2017-05-12 15:04:33.521
73,w,UP,2017-05-12 15:04:33.642
